2017-11-22 05:11:58 AM,device04,遥信点04,报警
2017-11-22 05:11:58 AM,device04,遥信点06,报警
2017-11-22 05:11:58 AM,device04,遥信点09,报警
2017-11-22 05:11:58 AM,device04,遥信点11,报警
2017-11-22 05:12:14 AM,device04,遥信点02,报警
2017-11-22 05:12:14 AM,device04,遥信点04,恢复
2017-11-22 05:12:14 AM,device04,遥信点05,报警
2017-11-22 05:12:14 AM,device04,遥信点06,恢复
2017-11-22 05:12:14 AM,device04,遥信点09,恢复
2017-11-22 05:12:14 AM,device04,遥信点10,报警
2017-11-22 05:12:14 AM,device04,遥信点11,恢复
2017-11-22 05:12:14 AM,device04,遥信点19,报警
2017-11-22 05:12:14 AM,device04,遥信点20,报警
2017-11-22 05:12:15 AM,device04,遥信点02,恢复
2017-11-22 05:12:15 AM,device04,遥信点04,报警
2017-11-22 05:12:15 AM,device04,遥信点05,恢复
2017-11-22 05:12:15 AM,device04,遥信点06,报警
2017-11-22 05:12:15 AM,device04,遥信点09,报警
2017-11-22 05:12:15 AM,device04,遥信点10,恢复
2017-11-22 05:12:15 AM,device04,遥信点11,报警
2017-11-22 05:12:15 AM,device04,遥信点19,恢复
2017-11-22 05:12:15 AM,device04,遥信点20,恢复
2017-11-22 05:13:10 AM,device04,遥信点02,报警
2017-11-22 05:13:10 AM,device04,遥信点04,恢复
2017-11-22 05:13:10 AM,device04,遥信点05,报警
2017-11-22 05:13:10 AM,device04,遥信点06,恢复
2017-11-22 05:13:10 AM,device04,遥信点09,恢复
2017-11-22 05:13:10 AM,device04,遥信点10,报警
2017-11-22 05:13:10 AM,device04,遥信点11,恢复
2017-11-22 05:13:10 AM,device04,遥信点19,报警
2017-11-22 05:13:10 AM,device04,遥信点20,报警
2017-11-22 05:13:11 AM,device04,遥信点02,恢复
2017-11-22 05:13:11 AM,device04,遥信点04,报警
2017-11-22 05:13:11 AM,device04,遥信点05,恢复
2017-11-22 05:13:11 AM,device04,遥信点06,报警
2017-11-22 05:13:11 AM,device04,遥信点09,报警
2017-11-22 05:13:11 AM,device04,遥信点10,恢复
2017-11-22 05:13:11 AM,device04,遥信点11,报警
2017-11-22 05:13:11 AM,device04,遥信点19,恢复
2017-11-22 05:13:11 AM,device04,遥信点20,恢复
2017-11-22 05:13:40 AM,device04,遥信点04,报警
2017-11-22 05:13:40 AM,device04,遥信点06,报警
2017-11-22 05:13:40 AM,device04,遥信点09,报警
2017-11-22 05:13:40 AM,device04,遥信点11,报警
